Unnamed: 0,Airline,Total_Stops,Additional_Info,Distance_km,Day_of_journey,Month_of_journey,Dep_hour,Dep_minute,Dep_time_sinceMidnight,Arrival_hour,Arrival_minute,Arrival_time_sinceMidnight,Duration_mins,Premium
8119,IndiGo,1,No Info,2067.9375320460367,21,3,11,30,690,21,0,1260,570.0,0
982,Multiple carriers,1,No Info,2067.9375320460367,9,6,7,0,420,12,55,775,355.0,0
608,Jet Airways,1,In-flight meal not included,1555.0674811297085,1,5,14,5,845,12,0,720,1315.0,0
699,Jet Airways,2,No Info,2067.9375320460367,27,5,20,0,1200,4,25,265,505.0,0
1974,Jet Airways,2,No Info,2067.9375320460367,9,6,9,35,575,12,35,755,180.0,0
9586,Jet Airways,2,In-flight meal not included,2067.9375320460367,24,6,9,40,580,4,25,265,1125.0,0
6596,Jet Airways,1,In-flight meal not included,1555.0674811297085,12,6,8,25,505,16,20,980,475.0,0
3427,Jet Airways,1,In-flight meal not included,1555.0674811297085,6,5,6,30,390,9,20,560,170.0,0
10188,Jet Airways,0,No Info,621.7888435036485,6,5,19,35,1175,21,5,1265,90.0,0
8712,IndiGo,0,No Info,1732.2021511121818,21,6,13,0,780,15,50,950,170.0,0
9832,Air Asia,1,No Info,2067.9375320460367,24,6,16,45,1005,6,35,395,830.0,0
1596,SpiceJet,1,No Info,1555.0674811297085,12,6,8,35,515,17,15,1035,520.0,0
4061,SpiceJet,0,No Info,1355.3008742024228,21,6,8,20,500,10,35,635,135.0,0
2583,Jet Airways,1,In-flight meal not included,1555.0674811297085,9,6,8,25,505,19,50,1190,685.0,0
9514,SpiceJet,0,No check-in baggage included,621.7888435036485,1,6,22,45,1365,0,15,15,90.0,0
5013,Jet Airways,1,1 Long layover,1733.8148384158953,1,3,22,50,1370,10,25,625,695.0,0
2407,Vistara,1,No Info,1555.0674811297085,12,6,7,10,430,20,20,1220,790.0,0
1334,SpiceJet,0,No Info,1355.3008742024228,18,5,17,45,1065,20,5,1205,140.0,0
1010,SpiceJet,1,No Info,2067.9375320460367,27,6,8,45,525,13,15,795,270.0,0
4485,IndiGo,1,No Info,2067.9375320460367,21,3,6,40,400,12,0,720,320.0,0
4159,Jet Airways,1,No Info,2067.9375320460367,6,3,13,0,780,18,50,1130,350.0,0
9625,SpiceJet,0,No Info,1355.3008742024228,12,5,8,20,500,10,35,635,135.0,0
2581,Air India,0,No Info,1733.8148384158953,1,3,6,10,370,8,55,535,165.0,0
3636,Multiple carriers,1,No Info,2067.9375320460367,9,5,13,15,795,22,30,1350,555.0,0
6233,Jet Airways,1,No Info,2067.9375320460367,21,3,2,15,135,4,25,265,130.0,0
4170,Jet Airways,1,No Info,1555.0674811297085,9,6,8,25,505,18,15,1095,590.0,0
7648,Jet Airways,1,No Info,1555.0674811297085,18,5,14,5,845,10,5,605,1200.0,0
6778,Air India,1,No Info,2067.9375320460367,3,3,5,15,315,6,50,410,95.0,0
9343,Multiple carriers,1,No Info,2067.9375320460367,6,3,4,0,240,15,30,930,690.0,0
2627,Multiple carriers,1,No Info,2067.9375320460367,27,3,8,0,480,21,0,1260,780.0,0
6439,IndiGo,0,No Info,621.7888435036485,12,5,2,35,155,4,5,245,90.0,0
374,IndiGo,0,No Info,621.7888435036485,3,6,19,5,1145,20,35,1235,90.0,0
8501,Air India,1,No Info,1555.0674811297085,24,3,20,30,1230,16,15,975,1185.0,0
10599,Air India,2,No Info,2067.9375320460367,15,5,5,0,300,7,40,460,160.0,0
4389,Jet Airways,1,No Info,2067.9375320460367,27,3,16,0,960,19,45,1185,225.0,0
3836,Jet Airways,1,No Info,1733.8148384158953,18,3,22,50,1370,9,0,540,610.0,0
2844,SpiceJet,0,No check-in baggage included,1555.0674811297085,21,4,9,0,540,11,25,685,145.0,0
5522,Multiple carriers,1,No Info,2067.9375320460367,27,6,10,20,620,19,15,1155,535.0,0
9830,IndiGo,1,No Info,2067.9375320460367,15,4,7,35,455,16,10,970,515.0,0
1969,Air India,2,No Info,2067.9375320460367,6,6,12,0,720,19,15,1155,435.0,0
9553,Jet Airways,1,In-flight meal not included,1555.0674811297085,1,4,8,25,505,18,15,1095,590.0,0
2291,Jet Airways,1,No Info,2067.9375320460367,6,6,15,0,900,19,0,1140,240.0,0
8248,Air India,2,No Info,1733.8148384158953,12,3,6,45,405,9,25,565,160.0,0
9907,Air India,1,No Info,1733.8148384158953,3,3,9,30,570,16,20,980,410.0,0
6958,Jet Airways,1,No Info,1555.0674811297085,15,5,9,35,575,22,5,1325,750.0,0
5723,IndiGo,0,No Info,1733.8148384158953,3,3,20,0,1200,22,55,1375,175.0,0
9617,IndiGo,0,No Info,1732.2021511121818,6,6,4,0,240,6,50,410,170.0,0
7926,SpiceJet,0,No Info,1555.0674811297085,15,5,17,10,1030,19,40,1180,150.0,0
9820,Jet Airways,1,In-flight meal not included,1555.0674811297085,1,5,8,25,505,4,40,280,1215.0,0
9070,SpiceJet,0,No Info,621.7888435036485,21,5,13,15,795,14,45,885,90.0,0
3731,Jet Airways,1,In-flight meal not included,1555.0674811297085,12,6,14,5,845,19,50,1190,345.0,0
4270,Air India,2,No Info,1555.0674811297085,9,6,5,50,350,8,55,535,185.0,0
6097,Air India,1,No Info,1733.8148384158953,3,3,8,15,495,21,25,1285,790.0,0
2771,Air India,2,No Info,1555.0674811297085,12,6,16,45,1005,8,55,535,970.0,0
6455,Air Asia,1,No Info,2067.9375320460367,9,6,7,55,475,15,45,945,470.0,0
858,Jet Airways,1,No Info,1555.0674811297085,1,4,8,25,505,19,50,1190,685.0,0
1508,IndiGo,1,No Info,2067.9375320460367,9,6,17,30,1050,1,30,90,480.0,0
7336,Jet Airways,1,In-flight meal not included,1555.0674811297085,12,5,21,10,1270,4,40,280,450.0,0
560,Jet Airways,1,In-flight meal not included,1555.0674811297085,9,5,6,30,390,10,5,605,215.0,0
2922,Air India,1,No Info,1555.0674811297085,1,4,17,30,1050,12,0,720,1110.0,0
2237,IndiGo,0,No Info,1732.2021511121818,12,6,7,10,430,10,5,605,175.0,0
9895,Jet Airways,0,In-flight meal not included,2067.9375320460367,18,5,11,0,660,14,15,855,195.0,0
811,IndiGo,1,No Info,2067.9375320460367,15,5,14,20,860,22,30,1350,490.0,0
1104,Multiple carriers,1,No Info,2067.9375320460367,1,6,7,30,450,19,0,1140,690.0,0
5538,Multiple carriers,1,No Info,2067.9375320460367,12,6,8,45,525,19,0,1140,615.0,0
6593,IndiGo,0,No Info,1732.2021511121818,1,5,0,30,30,3,25,205,175.0,0
9777,Air India,2,No Info,1555.0674811297085,1,5,9,25,565,13,45,825,260.0,0
197,Jet Airways,1,In-flight meal not included,2067.9375320460367,24,6,9,0,540,4,25,265,1165.0,0
175,Jet Airways,1,No Info,1555.0674811297085,12,6,16,30,990,10,5,605,1055.0,0
1152,Jet Airways,0,In-flight meal not included,621.7888435036485,1,6,7,5,425,8,30,510,85.0,0
10175,IndiGo,1,No Info,2067.9375320460367,12,6,8,50,530,21,0,1260,730.0,0
4377,Multiple carriers,1,In-flight meal not included,2067.9375320460367,21,3,10,0,600,21,0,1260,660.0,0
2767,Jet Airways,1,No Info,2067.9375320460367,27,3,2,15,135,18,50,1130,995.0,0
3268,Jet Airways,2,In-flight meal not included,2067.9375320460367,15,6,6,45,405,4,25,265,1300.0,0
4833,Jet Airways,1,No Info,1555.0674811297085,6,6,9,35,575,23,35,1415,840.0,0
269,Jet Airways,1,In-flight meal not included,1733.8148384158953,6,3,14,5,845,5,5,305,900.0,0
1783,Jet Airways,0,In-flight meal not included,621.7888435036485,9,6,7,5,425,8,30,510,85.0,0
9224,Air India,2,No Info,621.7888435036485,12,3,5,30,330,14,50,890,560.0,0
3819,Jet Airways,2,No Info,2067.9375320460367,6,6,11,45,705,4,25,265,1000.0,0
2201,IndiGo,0,No Info,1732.2021511121818,6,4,23,30,1410,2,20,140,170.0,0
6896,Jet Airways,1,No Info,2067.9375320460367,21,5,19,45,1185,19,0,1140,1395.0,0
2626,IndiGo,0,No Info,1732.2021511121818,3,4,6,5,365,8,50,530,165.0,0
5201,Air India,2,No Info,2067.9375320460367,27,5,20,15,1215,19,15,1155,1380.0,0
5610,Jet Airways,1,In-flight meal not included,1555.0674811297085,24,5,18,55,1135,18,15,1095,1400.0,0
3729,Air India,2,No Info,2067.9375320460367,12,6,10,55,655,7,40,460,1245.0,0
6083,Air India,2,No Info,621.7888435036485,12,3,6,0,360,11,55,715,355.0,0
1375,IndiGo,0,No Info,1555.0674811297085,6,5,15,30,930,18,5,1085,155.0,0
991,Air India,2,No Info,1733.8148384158953,3,3,11,5,665,22,10,1330,665.0,0
7111,Multiple carriers,1,No Info,2067.9375320460367,15,5,10,0,600,21,0,1260,660.0,0
4942,Jet Airways,0,No Info,1732.2021511121818,12,6,18,55,1135,22,0,1320,185.0,0
10081,IndiGo,0,No Info,1355.3008742024228,12,6,7,55,475,10,15,615,140.0,0
910,Air India,2,No Info,2067.9375320460367,21,5,17,15,1035,19,15,1155,120.0,0
5458,Air Asia,0,No Info,1555.0674811297085,6,4,22,50,1370,1,20,80,150.0,0
3691,Vistara,1,No Info,1555.0674811297085,24,3,7,10,430,22,10,1330,900.0,0
10426,Air India,0,No Info,2067.9375320460367,1,6,14,10,850,17,10,1030,180.0,0
573,Jet Airways,1,In-flight meal not included,1555.0674811297085,24,3,13,55,835,22,35,1355,520.0,0
1122,Jet Airways,0,No Info,1732.2021511121818,21,6,11,10,670,14,5,845,175.0,0
3121,Jet Airways,1,In-flight meal not included,1555.0674811297085,9,6,20,0,1200,9,20,560,800.0,0
7556,Jet Airways,1,In-flight meal not included,2067.9375320460367,9,6,7,5,425,12,35,755,330.0,0
5858,Jet Airways,1,In-flight meal not included,1555.0674811297085,9,6,16,30,990,23,35,1415,425.0,0
6255,Jet Airways,0,No Info,1733.8148384158953,24,3,19,55,1195,22,35,1355,160.0,0
435,Jet Airways,1,In-flight meal not included,2067.9375320460367,18,5,19,45,1185,19,0,1140,1395.0,0
2476,Jet Airways,1,In-flight meal not included,1555.0674811297085,24,3,8,25,505,4,45,285,1220.0,0
5073,Air India,2,No Info,2067.9375320460367,3,6,13,20,800,7,40,460,1100.0,0
2941,Jet Airways,1,In-flight meal not included,1555.0674811297085,9,5,10,20,620,17,35,1055,435.0,0
7368,Jet Airways,2,In-flight meal not included,2067.9375320460367,21,5,9,40,580,4,25,265,1125.0,0
9691,Jet Airways,1,In-flight meal not included,2067.9375320460367,6,4,7,5,425,12,35,755,330.0,0
6101,Jet Airways,0,In-flight meal not included,1732.2021511121818,24,4,11,10,670,14,5,845,175.0,0
5914,Jet Airways,1,No Info,2067.9375320460367,21,5,10,0,600,19,0,1140,540.0,0
1077,SpiceJet,0,No check-in baggage included,1355.3008742024228,18,3,9,30,570,12,5,725,155.0,0
3897,IndiGo,0,No Info,1555.0674811297085,1,6,22,15,1335,0,50,50,155.0,0
9368,Jet Airways,2,No Info,2067.9375320460367,12,6,9,40,580,19,0,1140,560.0,0
3081,Jet Airways,0,No Info,1732.2021511121818,12,6,17,45,1065,20,45,1245,180.0,0
6597,Multiple carriers,1,No Info,2067.9375320460367,27,6,10,35,635,19,35,1175,540.0,0
7816,Air India,1,No Info,2067.9375320460367,27,6,5,15,315,6,50,410,95.0,0
4813,Jet Airways,1,No Info,1555.0674811297085,12,6,17,0,1020,18,0,1080,60.0,0
8488,IndiGo,1,No Info,2067.9375320460367,27,3,2,35,155,8,30,510,355.0,0
9118,IndiGo,0,No Info,621.7888435036485,3,5,6,25,385,7,55,475,90.0,0
4885,SpiceJet,0,No Info,1555.0674811297085,9,3,6,55,415,9,35,575,160.0,0
3055,Air India,1,No Info,1733.8148384158953,21,3,8,15,495,18,30,1110,615.0,0
3172,IndiGo,0,No Info,1732.2021511121818,27,6,8,30,510,11,20,680,170.0,0
5256,Vistara,0,No Info,1355.3008742024228,27,5,17,45,1065,20,5,1205,140.0,0
6309,Jet Airways,1,In-flight meal not included,2067.9375320460367,27,3,23,5,1385,4,25,265,320.0,0
7580,Multiple carriers,1,No Info,2067.9375320460367,1,5,9,0,540,19,15,1155,615.0,0
3482,Jet Airways,2,No Info,2067.9375320460367,1,5,23,5,1385,19,0,1140,1195.0,0
1295,Jet Airways,0,No Info,1732.2021511121818,9,6,6,0,360,8,45,525,165.0,0
3308,Air India,0,No Info,1732.2021511121818,21,6,17,0,1020,19,45,1185,165.0,0
5942,Air India,2,No Info,621.7888435036485,12,3,5,5,305,16,55,1015,710.0,0
9827,Multiple carriers,1,No Info,2067.9375320460367,15,5,11,30,690,21,0,1260,570.0,0
10606,Jet Airways,1,No Info,1555.0674811297085,1,5,8,25,505,19,50,1190,685.0,0
10524,Multiple carriers,1,No Info,2067.9375320460367,9,3,6,0,360,13,20,800,440.0,0
425,Jet Airways,1,No Info,2067.9375320460367,6,6,9,0,540,19,0,1140,600.0,0
1856,Vistara,0,No Info,1732.2021511121818,1,5,9,45,585,12,35,755,170.0,0
2270,IndiGo,0,No Info,1732.2021511121818,27,4,20,0,1200,22,50,1370,170.0,0
8357,IndiGo,1,No Info,2067.9375320460367,6,3,5,5,305,10,5,605,300.0,0
10211,Jet Airways,1,No Info,1555.0674811297085,9,5,10,20,620,17,35,1055,435.0,0
78,Jet Airways,1,In-flight meal not included,2067.9375320460367,15,6,17,30,1050,12,35,755,1145.0,0
7269,Vistara,1,No Info,1733.8148384158953,3,3,6,40,400,10,25,625,225.0,0
9415,Jet Airways,0,In-flight meal not included,1732.2021511121818,1,5,11,10,670,14,5,845,175.0,0
9551,Air India,2,No Info,2067.9375320460367,27,3,5,0,300,19,15,1155,855.0,0
5332,SpiceJet,0,No Info,621.7888435036485,18,5,5,45,345,7,15,435,90.0,0
9261,Jet Airways,2,In-flight meal not included,2067.9375320460367,15,6,14,35,875,12,35,755,1320.0,0
8253,Jet Airways,1,In-flight meal not included,1555.0674811297085,15,5,14,5,845,20,45,1245,400.0,0
73,Jet Airways,2,No Info,2067.9375320460367,24,6,23,5,1385,12,35,755,810.0,0
6892,Air India,2,No Info,2067.9375320460367,3,6,10,55,655,7,40,460,1245.0,0
7035,Jet Airways,0,No Info,1732.2021511121818,1,6,6,0,360,8,45,525,165.0,0
2945,IndiGo,1,No Info,2067.9375320460367,21,3,10,45,645,15,30,930,285.0,0
8362,IndiGo,1,No Info,2067.9375320460367,21,5,17,5,1025,22,15,1335,310.0,0
3075,Jet Airways,1,In-flight meal not included,1555.0674811297085,12,5,17,0,1020,21,5,1265,245.0,0
9109,Vistara,1,No Info,1555.0674811297085,18,5,17,0,1020,20,20,1220,200.0,0
7724,Jet Airways,1,1 Long layover,1733.8148384158953,1,3,8,55,535,21,20,1280,745.0,0
2878,Multiple carriers,1,No Info,621.7888435036485,6,3,13,5,785,16,20,980,195.0,0
10515,Air India,0,No Info,1732.2021511121818,3,4,10,0,600,12,45,765,165.0,0
10486,Air India,1,No Info,2067.9375320460367,15,5,9,0,540,19,15,1155,615.0,0
10200,Air India,2,No Info,1555.0674811297085,24,5,5,50,350,12,30,750,400.0,0
10019,Jet Airways,2,In-flight meal not included,2067.9375320460367,12,6,5,30,330,19,0,1140,810.0,0
5580,IndiGo,1,No Info,2067.9375320460367,15,6,8,30,510,21,0,1260,750.0,0
930,IndiGo,0,No Info,621.7888435036485,18,3,16,55,1015,18,25,1105,90.0,0
6579,IndiGo,0,No Info,1733.8148384158953,1,3,23,30,1410,2,20,140,170.0,0
3125,Air India,0,No Info,1555.0674811297085,6,4,20,45,1245,23,20,1400,155.0,0
5448,IndiGo,0,No Info,1555.0674811297085,3,4,11,30,690,14,5,845,155.0,0
8000,Jet Airways,1,In-flight meal not included,1733.8148384158953,18,3,11,40,700,10,25,625,1365.0,0
3248,SpiceJet,0,No Info,1355.3008742024228,24,3,8,20,500,10,35,635,135.0,0
1948,Multiple carriers,2,No Info,2067.9375320460367,27,6,17,50,1070,1,30,90,460.0,0
8924,Jet Airways,1,In-flight meal not included,1733.8148384158953,12,3,18,55,1135,18,25,1105,1410.0,0
1145,Jet Airways,2,No Info,2067.9375320460367,6,5,11,40,700,19,0,1140,440.0,0
10029,Jet Airways,2,No Info,2067.9375320460367,3,6,9,40,580,12,35,755,175.0,0
10141,IndiGo,0,No Info,1555.0674811297085,6,3,14,20,860,16,55,1015,155.0,0
1498,Air India,1,No Info,2067.9375320460367,15,5,20,30,1230,8,15,495,705.0,0
6226,Air Asia,0,No Info,1732.2021511121818,24,6,4,55,295,7,45,465,170.0,0
4440,Multiple carriers,1,No Info,2067.9375320460367,15,5,11,40,700,19,15,1155,455.0,0
8723,IndiGo,0,No Info,1732.2021511121818,6,4,20,0,1200,22,50,1370,170.0,0
10136,Jet Airways,1,No Info,1555.0674811297085,24,3,13,55,835,18,10,1090,255.0,0
4066,SpiceJet,0,No Info,621.7888435036485,21,3,22,45,1365,0,10,10,85.0,0
4811,Jet Airways,1,No Info,1555.0674811297085,24,5,9,35,575,9,45,585,10.0,0
7954,IndiGo,0,No Info,1355.3008742024228,24,6,22,5,1325,0,25,25,140.0,0
7251,IndiGo,0,No Info,1733.8148384158953,3,3,21,20,1280,0,15,15,175.0,0
10416,Air India,0,No Info,1555.0674811297085,15,4,20,45,1245,23,20,1400,155.0,0
2259,SpiceJet,1,No Info,2067.9375320460367,9,4,6,5,365,11,20,680,315.0,0
7319,IndiGo,1,No Info,2067.9375320460367,9,6,20,25,1225,1,30,90,305.0,0
6544,Air Asia,0,No Info,1732.2021511121818,1,4,4,55,295,7,45,465,170.0,0
5165,Jet Airways,1,No Info,1555.0674811297085,21,5,17,0,1020,14,25,865,1285.0,0
929,IndiGo,0,No Info,1732.2021511121818,1,6,21,15,1275,0,15,15,180.0,0
6299,IndiGo,0,No Info,1732.2021511121818,9,6,23,30,1410,2,20,140,170.0,0
673,Air India,2,No Info,2067.9375320460367,6,6,13,20,800,19,15,1155,355.0,0
10299,IndiGo,0,No Info,1555.0674811297085,12,6,14,25,865,16,55,1015,150.0,0
10554,Jet Airways,2,In-flight meal not included,2067.9375320460367,6,6,5,30,330,19,0,1140,810.0,0
9672,Jet Airways,1,In-flight meal not included,2067.9375320460367,21,3,19,45,1185,4,25,265,520.0,0
10564,Vistara,0,No Info,1732.2021511121818,12,5,21,0,1260,23,50,1430,170.0,0
4336,Air India,0,No Info,1732.2021511121818,3,5,21,5,1265,23,55,1435,170.0,0
2918,Jet Airways,1,In-flight meal not included,2067.9375320460367,24,6,15,0,900,4,25,265,805.0,0
364,Jet Airways,1,No Info,1555.0674811297085,24,3,16,55,1015,4,45,285,710.0,0
9723,IndiGo,1,No Info,2067.9375320460367,9,5,11,25,685,1,30,90,845.0,0
3256,Air India,2,No Info,1555.0674811297085,21,5,10,0,600,1,20,80,920.0,0
2743,Jet Airways,1,In-flight meal not included,2067.9375320460367,21,5,7,5,425,19,0,1140,715.0,0
8676,IndiGo,0,No Info,1732.2021511121818,12,4,16,55,1015,19,55,1195,180.0,0
9970,IndiGo,0,No Info,1355.3008742024228,3,3,11,35,695,14,0,840,145.0,0
4067,Jet Airways,1,No Info,2067.9375320460367,27,3,11,30,690,4,25,265,1015.0,0
6142,SpiceJet,0,No check-in baggage included,621.7888435036485,15,6,13,15,795,14,45,885,90.0,0
3826,Jet Airways,2,In-flight meal not included,2067.9375320460367,27,6,23,5,1385,4,25,265,320.0,0
3193,SpiceJet,0,No Info,1555.0674811297085,15,4,6,55,415,9,30,570,155.0,0
10076,SpiceJet,0,No check-in baggage included,1555.0674811297085,9,4,22,20,1340,0,40,40,140.0,0
5442,Air India,2,No Info,2067.9375320460367,24,6,16,40,1000,19,15,1155,155.0,0
6504,Jet Airways,1,No Info,1555.0674811297085,18,5,17,0,1020,9,45,585,1005.0,0
4431,Jet Airways,2,In-flight meal not included,2067.9375320460367,9,5,20,0,1200,4,25,265,505.0,0
7412,Air India,0,No Info,621.7888435036485,3,5,21,5,1265,22,25,1345,80.0,0
3277,Jet Airways,0,In-flight meal not included,621.7888435036485,9,3,19,40,1180,21,10,1270,90.0,0
6055,IndiGo,1,No Info,2067.9375320460367,18,5,23,30,1410,4,35,275,305.0,0
10220,Jet Airways,0,No Info,1732.2021511121818,21,5,15,50,950,18,45,1125,175.0,0
3016,Jet Airways,1,No Info,1555.0674811297085,24,5,18,55,1135,10,5,605,910.0,0
5725,Multiple carriers,1,No Info,2067.9375320460367,18,5,14,55,895,22,30,1350,455.0,0
7955,Air India,0,No Info,1733.8148384158953,24,3,6,10,370,8,55,535,165.0,0
8547,Jet Airways,1,No Info,1555.0674811297085,1,5,20,25,1225,14,25,865,1080.0,0
927,Multiple carriers,1,No Info,2067.9375320460367,27,3,4,0,240,15,30,930,690.0,0
7354,Jet Airways,1,In-flight meal not included,1555.0674811297085,24,5,18,55,1135,9,20,560,865.0,0
9686,IndiGo,0,No Info,1555.0674811297085,27,5,22,15,1335,0,50,50,155.0,0
6168,IndiGo,1,No Info,2067.9375320460367,24,6,6,50,410,12,10,730,320.0,0
617,Jet Airways,1,In-flight meal not included,2067.9375320460367,27,3,23,5,1385,19,45,1185,1240.0,0
983,Air India,0,No Info,1555.0674811297085,3,6,14,15,855,16,45,1005,150.0,0
4607,Multiple carriers,1,No Info,2067.9375320460367,27,3,17,0,1020,1,35,95,515.0,0
6104,Jet Airways,1,No Info,1555.0674811297085,18,5,20,25,1225,14,25,865,1080.0,0
10163,IndiGo,1,No Info,1733.8148384158953,15,3,5,25,325,10,10,610,285.0,0
6828,IndiGo,1,No Info,2067.9375320460367,15,6,16,0,960,1,30,90,570.0,0
7140,IndiGo,0,No Info,1732.2021511121818,21,5,8,30,510,11,20,680,170.0,0
396,Multiple carriers,1,No Info,2067.9375320460367,1,3,12,50,770,19,15,1155,385.0,0
6578,Jet Airways,0,No Info,1732.2021511121818,18,5,8,20,500,11,20,680,180.0,0
7661,Multiple carriers,1,No Info,2067.9375320460367,21,5,7,25,445,13,20,800,355.0,0
8150,Multiple carriers,1,No Info,2067.9375320460367,21,5,8,0,480,19,0,1140,660.0,0
7543,Jet Airways,0,No Info,1732.2021511121818,1,5,11,10,670,14,5,845,175.0,0
9110,Jet Airways,2,No Info,2067.9375320460367,24,6,19,10,1150,19,0,1140,1430.0,0
1711,IndiGo,0,No Info,2067.9375320460367,27,6,5,35,335,8,50,530,195.0,0
2413,Multiple carriers,1,No Info,2067.9375320460367,12,6,9,0,540,21,0,1260,720.0,0
5737,Air India,0,No Info,1732.2021511121818,1,6,10,0,600,12,45,765,165.0,0
8708,SpiceJet,0,No Info,1355.3008742024228,6,6,8,20,500,10,35,635,135.0,0
7446,Jet Airways,2,In-flight meal not included,2067.9375320460367,1,6,5,30,330,19,0,1140,810.0,0
7649,Vistara,1,No Info,1555.0674811297085,6,5,7,10,430,9,5,545,115.0,0
911,SpiceJet,0,No Info,1555.0674811297085,18,4,9,0,540,11,25,685,145.0,0
3584,Multiple carriers,3,No Info,2067.9375320460367,15,5,11,35,695,1,30,90,835.0,0
1499,Air Asia,0,No Info,1732.2021511121818,18,6,23,55,1435,2,45,165,170.0,0
8026,Vistara,0,No Info,1733.8148384158953,9,3,7,0,420,9,40,580,160.0,0
5832,SpiceJet,0,No check-in baggage included,1355.3008742024228,18,5,8,20,500,10,35,635,135.0,0
9922,Jet Airways,2,No Info,2067.9375320460367,1,5,19,10,1150,19,0,1140,1430.0,0
2670,IndiGo,2,No Info,1555.0674811297085,21,5,6,35,395,12,10,730,335.0,0
448,Jet Airways,1,In-flight meal not included,1555.0674811297085,15,5,18,55,1135,4,40,280,585.0,0
5524,Multiple carriers,1,No Info,2067.9375320460367,3,6,8,45,525,21,0,1260,735.0,0
7631,Jet Airways,1,No Info,2067.9375320460367,1,6,9,0,540,19,0,1140,600.0,0
5836,Multiple carriers,1,No Info,2067.9375320460367,21,3,7,30,450,18,50,1130,680.0,1
101,Jet Airways,1,No Info,1555.0674811297085,9,6,20,0,1200,8,15,495,735.0,0
6432,IndiGo,0,No Info,621.7888435036485,27,6,16,55,1015,18,25,1105,90.0,0
3808,IndiGo,2,No Info,2067.9375320460367,6,3,8,35,515,21,20,1280,765.0,0
9896,Multiple carriers,1,In-flight meal not included,2067.9375320460367,27,5,9,0,540,21,0,1260,720.0,0
1769,Air India,1,No Info,2067.9375320460367,15,6,21,0,1260,7,40,460,640.0,0
4639,Vistara,1,No Info,621.7888435036485,6,3,8,45,525,22,55,1375,850.0,0
8408,Jet Airways,1,In-flight meal not included,1555.0674811297085,15,5,18,55,1135,16,20,980,1285.0,0
9264,IndiGo,0,No Info,1732.2021511121818,3,6,18,25,1105,21,20,1280,175.0,0
452,Jet Airways,2,No Info,2067.9375320460367,27,6,19,10,1150,12,35,755,1045.0,0
3931,IndiGo,0,No Info,1355.3008742024228,1,3,13,20,800,15,35,935,135.0,0
1537,IndiGo,1,No Info,2067.9375320460367,6,3,17,10,1030,1,35,95,505.0,0
5794,Jet Airways,1,In-flight meal not included,2067.9375320460367,3,6,18,15,1095,19,0,1140,45.0,0
5272,SpiceJet,0,No check-in baggage included,621.7888435036485,9,5,13,15,795,14,45,885,90.0,0
5600,IndiGo,1,No Info,2067.9375320460367,6,5,11,25,685,1,30,90,845.0,0
1521,IndiGo,1,No Info,2067.9375320460367,6,3,4,45,285,21,0,1260,975.0,0
2110,Multiple carriers,1,No Info,2067.9375320460367,21,3,8,0,480,21,0,1260,780.0,0
166,Air India,0,No Info,621.7888435036485,3,3,13,55,835,15,25,925,90.0,0
7626,Jet Airways,2,No Info,2067.9375320460367,3,3,18,20,1100,4,25,265,605.0,0
4391,Multiple carriers,0,No Info,1732.2021511121818,27,5,7,45,465,10,40,640,175.0,0
32,IndiGo,0,No Info,1732.2021511121818,6,4,4,0,240,6,50,410,170.0,0
2043,Jet Airways,1,In-flight meal not included,1555.0674811297085,9,6,17,0,1020,23,35,1415,395.0,0
1486,IndiGo,0,No Info,2067.9375320460367,9,6,21,5,1265,0,20,20,195.0,0
311,Jet Airways,1,No Info,2067.9375320460367,3,6,16,0,960,19,0,1140,180.0,0
4720,IndiGo,1,No Info,2067.9375320460367,27,3,4,45,285,13,20,800,515.0,0
1381,Jet Airways,0,No Info,1732.2021511121818,9,4,8,20,500,11,20,680,180.0,0
7128,Vistara,0,No Info,2067.9375320460367,21,5,6,0,360,9,10,550,190.0,0
5378,IndiGo,1,No Info,2067.9375320460367,27,3,6,40,400,22,20,1340,940.0,0
3737,Air Asia,0,No Info,1555.0674811297085,9,5,10,20,620,12,55,775,155.0,0
8564,IndiGo,1,No Info,1555.0674811297085,9,5,17,35,1055,22,15,1335,280.0,0
5465,Jet Airways,2,No Info,2067.9375320460367,12,6,14,35,875,12,35,755,1320.0,0
2378,Jet Airways,1,In-flight meal not included,1555.0674811297085,24,3,19,45,1185,9,15,555,810.0,0
5523,Jet Airways,1,No Info,1733.8148384158953,1,3,8,0,480,13,15,795,315.0,0
278,Air India,1,No Info,2067.9375320460367,9,3,20,30,1230,8,15,495,705.0,0
8653,Jet Airways,1,No Info,1555.0674811297085,1,4,20,25,1225,15,5,905,1120.0,0
2410,Jet Airways,1,No Info,1733.8148384158953,6,3,20,35,1235,7,40,460,665.0,0
3562,Jet Airways,2,In-flight meal not included,2067.9375320460367,15,6,21,25,1285,19,0,1140,1295.0,0
8035,Jet Airways,1,No Info,2067.9375320460367,3,6,20,55,1255,12,35,755,940.0,0
8509,IndiGo,0,No Info,2067.9375320460367,18,5,14,25,865,17,40,1060,195.0,0
10396,Jet Airways,2,No Info,2067.9375320460367,6,6,9,40,580,4,25,265,1125.0,0
6515,IndiGo,1,No Info,2067.9375320460367,27,6,9,15,555,1,30,90,975.0,0
1512,SpiceJet,0,No Info,1555.0674811297085,27,5,9,0,540,11,25,685,145.0,0
